transaction_id,user_id,product_id,rating,quantity,total_price,timestamp
8822,291,181,2,2,875.96,2025-02-17 16:51:59
8823,938,94,4,3,1423.44,2024-07-30 14:08:06
8824,244,23,1,3,365.31,2025-11-18 18:31:13
8825,986,140,2,2,465.08,2025-02-13 05:15:32
8826,384,82,1,2,94.66,2025-11-21 11:22:35
8827,438,156,3,1,336.61,2025-06-14 23:50:52
8828,960,132,1,1,134.82,2024-12-01 02:39:47
8829,522,140,5,3,697.62,2025-09-10 13:39:50
8830,767,300,2,2,895.16,2025-07-26 11:16:14
8831,884,241,5,1,177.17,2026-01-07 01:28:07
8832,325,148,2,4,191.68,2026-04-06 18:15:38
8833,620,231,5,2,96.12,2024-09-08 19:25:01
8834,179,80,2,3,450.33,2024-06-06 22:12:08
8835,868,169,2,1,118.85,2025-07-18 23:21:21
8836,161,32,1,3,606.27,2025-06-22 16:16:45
8837,515,228,1,4,1707.36,2026-05-03 14:58:16
8838,560,167,5,1,415.31,2025-09-24 01:09:52
8839,523,238,1,3,106.35,2025-06-25 23:30:28
8840,704,12,5,3,766.23,2026-02-26 17:17:14
8841,821,21,3,1,421.02,2024-12-08 19:02:21
8842,856,59,3,4,813.52,2026-02-03 07:32:39
8843,884,58,2,4,1078.24,2025-09-20 13:56:06
8844,574,146,5,2,145.46,2025-08-01 15:23:43
8845,751,293,1,3,1304.07,2025-04-13 02:28:08
8846,78,142,1,1,6.16,2024-05-16 01:52:28
8847,607,223,4,2,597.02,2024-07-17 21:38:26
8848,129,195,5,4,482.56,2026-03-02 02:02:19
8849,811,240,3,1,453.72,2025-05-12 18:04:48
8850,606,42,4,2,584.78,2026-01-12 02:40:44
8851,453,74,5,1,280.58,2024-08-04 07:24:03
8852,627,190,5,2,343.0,2024-10-25 14:29:24
8853,458,42,2,3,877.17,2024-10-02 14:21:06
8854,522,89,5,3,554.13,2024-11-25 19:00:58
8855,679,11,1,4,1825.48,2025-11-06 00:32:35
8856,33,233,1,4,534.32,2025-12-24 02:43:02
8857,736,59,2,3,610.14,2025-05-05 16:46:13
8858,271,43,3,4,455.8,2025-05-28 23:00:34
8859,121,113,4,2,145.52,2025-02-07 16:52:44
8860,115,109,4,4,562.64,2024-12-26 20:02:53
8861,959,135,3,1,81.56,2025-01-17 03:45:10
8862,240,222,2,1,115.79,2024-06-07 23:00:00
8863,377,4,2,2,697.0,2026-04-14 21:29:42
8864,328,197,5,4,1975.68,2024-09-15 03:08:25
8865,261,91,5,3,527.61,2026-01-03 06:01:08
8866,934,94,1,4,1897.92,2024-07-12 16:47:45
8867,525,198,2,2,118.38,2025-05-14 00:32:54
8868,112,264,1,4,1641.0,2025-01-19 21:30:24
8869,591,256,2,3,1364.43,2025-09-23 23:16:21
8870,673,201,1,4,1576.96,2025-03-03 04:58:12
8871,377,33,1,2,864.88,2024-06-08 23:58:24
8872,504,293,5,4,1738.76,2025-05-07 10:11:00
8873,828,240,2,3,1361.16,2025-09-08 14:47:25
8874,479,14,5,4,1746.8,2025-07-03 00:10:49
8875,68,128,2,4,962.56,2024-10-19 18:58:34
8876,696,137,3,2,84.38,2024-06-24 01:06:32
8877,975,24,3,2,840.5,2025-11-28 21:42:14
8878,706,169,4,1,118.85,2025-04-06 20:14:33
8879,546,39,3,2,581.86,2025-10-09 13:32:13
8880,791,80,4,2,300.22,2026-05-04 14:38:55
8881,442,59,2,2,406.76,2025-03-22 08:53:15
8882,365,238,5,2,70.9,2026-01-05 19:18:32
8883,756,11,5,1,456.37,2025-10-05 21:03:24
8884,524,154,3,3,975.3,2024-11-01 12:39:52
8885,382,225,5,2,878.68,2025-12-15 05:05:24
8886,24,121,1,3,261.93,2025-08-26 22:33:33
8887,586,185,4,4,1539.04,2025-11-10 22:49:40
8888,939,220,1,1,81.18,2026-02-27 04:26:21
8889,384,300,2,1,447.58,2025-09-20 11:29:25
8890,676,268,3,2,636.3,2024-09-14 10:17:55
8891,925,211,5,4,780.48,2025-03-28 00:06:41
8892,680,283,3,2,820.6,2025-01-11 14:29:24
8893,298,185,2,1,384.76,2024-06-11 02:31:06
8894,934,58,2,2,539.12,2025-03-05 00:09:56
8895,428,202,1,4,1185.32,2025-06-29 01:40:05
8896,935,105,1,1,89.98,2025-02-19 02:02:06
8897,856,6,3,2,352.24,2026-03-27 01:51:08
8898,103,223,2,3,895.53,2025-06-28 08:31:44
8899,545,181,3,3,1313.94,2024-08-23 04:50:41
8900,581,26,5,4,1742.4,2025-07-28 01:25:44
8901,518,256,4,4,1819.24,2024-11-17 02:33:39
8902,826,234,2,3,87.45,2026-04-21 03:48:28
8903,77,168,3,1,326.83,2024-10-28 00:36:45
8904,56,295,1,4,1467.92,2024-06-07 22:16:48
8905,679,176,1,2,740.48,2025-08-23 22:22:40
8906,383,149,1,1,437.11,2026-02-06 08:51:09
8907,790,279,1,2,651.1,2025-12-02 09:16:01
8908,974,30,2,2,804.82,2024-07-14 11:14:04
8909,982,231,2,1,48.06,2026-04-19 07:15:02
8910,228,221,2,1,234.37,2024-05-20 08:31:42
8911,399,95,4,3,1172.94,2024-11-16 18:40:01
8912,95,243,5,1,137.18,2024-07-27 23:24:56
8913,775,124,4,3,116.34,2024-06-22 21:24:27
8914,944,109,4,4,562.64,2024-10-22 02:36:45
8915,48,95,5,1,390.98,2025-12-21 23:34:48
8916,118,132,3,3,404.46,2025-06-19 13:29:53
8917,122,218,5,2,402.28,2025-10-07 20:46:45
8918,159,159,3,1,286.13,2025-02-25 10:05:21
8919,176,292,1,3,986.94,2025-05-02 20:36:50
8920,491,249,5,2,683.34,2024-05-17 02:32:35
8921,237,125,3,3,443.7,2025-04-15 23:02:49
8922,867,92,2,1,278.26,2024-09-16 01:52:49
8923,42,129,4,3,1431.81,2024-07-10 19:26:17
8924,565,168,2,3,980.49,2024-08-02 07:09:33
8925,174,87,1,2,628.52,2026-04-05 01:35:49
8926,249,115,4,4,1202.88,2025-08-12 15:41:04
8927,28,117,1,4,367.24,2024-06-21 03:36:48
8928,262,142,2,4,24.64,2024-12-03 18:11:22
8929,785,38,5,1,74.72,2025-05-16 11:53:09
8930,624,137,4,3,126.57,2024-07-04 08:15:33
8931,874,19,1,4,1221.28,2024-12-19 19:08:17
8932,158,160,4,1,159.86,2025-12-18 02:58:33
8933,843,197,3,2,987.84,2025-07-26 18:40:07
8934,595,26,1,3,1306.8,2025-10-20 04:40:42
8935,339,44,4,3,1000.35,2025-09-30 00:30:20
8936,919,25,4,1,419.56,2024-12-14 01:47:48
8937,204,193,2,2,361.08,2025-06-09 15:08:28
8938,866,32,1,2,404.18,2025-05-21 11:44:43
8939,951,178,1,4,1755.8,2026-03-11 20:33:49
8940,293,204,1,1,302.4,2024-10-20 03:24:23
8941,115,210,5,2,238.36,2025-03-04 04:00:13
8942,771,40,2,2,424.74,2025-01-06 16:20:56
8943,60,11,1,2,912.74,2026-03-31 21:38:01
8944,42,190,3,1,171.5,2025-05-07 05:50:29
8945,252,92,4,1,278.26,2025-12-17 21:01:51
8946,830,202,4,2,592.66,2026-02-12 22:34:52
8947,667,195,4,2,241.28,2024-06-12 17:58:37
8948,924,223,3,1,298.51,2024-05-30 03:58:35
8949,135,95,1,3,1172.94,2024-11-02 18:36:21
8950,318,12,5,2,510.82,2024-10-17 23:54:48
8951,954,295,4,4,1467.92,2025-04-07 22:47:32
8952,391,168,4,4,1307.32,2025-10-31 06:37:26
8953,372,185,3,1,384.76,2025-12-10 19:54:22
8954,883,13,4,1,131.73,2025-08-26 17:12:31
8955,253,258,4,4,1518.12,2026-03-21 19:44:21
8956,542,128,5,1,240.64,2024-10-05 13:42:55
8957,224,92,2,4,1113.04,2025-07-14 23:48:08
8958,734,117,1,1,91.81,2025-10-13 00:11:45
8959,866,89,2,2,369.42,2025-05-30 19:47:32
8960,392,14,5,2,873.4,2025-07-19 17:32:56
8961,416,245,5,4,1323.72,2025-05-20 23:05:30
8962,323,252,4,1,480.85,2025-08-08 09:49:17
8963,781,119,3,4,778.6,2025-06-02 06:17:02
8964,228,111,2,2,831.44,2025-02-28 20:40:23
8965,583,25,2,2,839.12,2026-03-22 08:05:32
8966,225,267,3,3,1262.58,2026-02-22 11:16:53
8967,629,67,1,2,718.82,2024-08-18 16:34:09
8968,520,183,5,2,800.8,2024-08-03 20:58:56
8969,67,148,5,3,143.76,2025-02-06 18:09:03
8970,77,280,1,3,1141.02,2025-10-28 16:47:22
8971,905,94,1,4,1897.92,2024-08-23 07:38:46
8972,247,200,4,2,956.86,2025-10-19 11:39:53
8973,320,220,4,3,243.54,2025-05-19 06:21:36
8974,216,49,5,3,459.9,2024-07-23 10:24:33
8975,118,82,5,3,141.99,2024-09-04 05:52:42
8976,496,122,5,2,192.52,2026-02-24 20:01:43
8977,770,161,5,1,350.22,2025-05-16 19:10:48
8978,639,286,1,4,1994.32,2024-06-24 00:02:55
8979,851,244,2,1,263.02,2025-11-09 11:29:13
8980,181,253,1,1,19.48,2025-04-26 03:34:18
8981,637,31,5,3,911.52,2025-04-16 11:47:21
8982,348,38,2,4,298.88,2025-02-03 00:20:44
8983,181,114,2,4,547.68,2025-06-20 18:38:18
8984,348,180,4,2,990.44,2025-09-06 15:37:14
8985,385,43,3,1,113.95,2025-04-18 14:09:10
8986,553,274,4,1,293.17,2025-09-07 04:23:26
8987,847,187,2,4,1262.48,2025-05-13 00:08:25
8988,740,164,3,4,1594.76,2024-11-08 02:54:32
8989,153,179,3,2,34.16,2025-02-04 08:16:02
8990,611,24,5,1,420.25,2024-08-02 22:07:03
8991,677,94,3,3,1423.44,2025-07-22 15:08:06
8992,124,156,5,1,336.61,2026-04-06 19:32:30
8993,948,271,5,2,773.14,2025-12-29 23:00:12
8994,707,201,1,2,788.48,2024-10-07 04:45:21
8995,329,81,1,1,48.03,2025-07-25 01:55:11
8996,424,5,3,4,1438.04,2026-03-27 09:56:47
8997,806,81,2,3,144.09,2024-09-23 20:11:38
8998,402,293,3,1,434.69,2025-02-02 04:20:07
8999,197,252,3,3,1442.55,2025-12-10 06:48:24
9000,845,182,2,2,390.12,2025-04-09 22:54:12
9001,27,59,3,3,610.14,2025-12-04 21:51:09
9002,68,260,2,3,139.89,2025-03-03 22:33:27
9003,855,180,4,3,1485.66,2026-04-05 07:49:55
9004,703,246,3,1,82.88,2025-02-07 19:52:55
9005,372,297,1,3,1447.32,2024-12-28 14:56:47
9006,57,160,1,3,479.58,2025-05-06 14:03:30
9007,311,6,1,2,352.24,2025-03-21 00:55:34
9008,288,16,4,1,396.09,2026-04-19 14:49:24
9009,707,186,3,3,70.83,2024-05-10 20:23:52
9010,905,125,1,2,295.8,2025-11-07 19:45:26
9011,389,26,5,1,435.6,2025-08-15 14:57:30
9012,513,291,1,3,1162.65,2025-07-19 07:32:09
9013,38,233,4,4,534.32,2024-09-27 15:48:24
9014,403,261,4,2,981.38,2025-02-23 17:43:23
9015,106,247,4,3,1066.92,2025-01-16 09:55:19
9016,46,210,5,4,476.72,2026-03-12 14:12:08
9017,256,137,2,2,84.38,2024-11-01 19:39:29
9018,578,38,3,3,224.16,2024-09-24 21:58:02
9019,105,255,4,4,683.52,2025-06-26 05:49:28
9020,958,16,5,2,792.18,2026-03-07 09:20:02
9021,102,152,1,2,640.86,2024-08-30 11:52:44
9022,903,87,5,4,1257.04,2026-03-15 01:01:13
9023,389,100,3,2,276.0,2025-09-13 18:48:37
9024,966,74,4,4,1122.32,2025-10-26 15:29:42
9025,781,78,3,4,806.44,2024-07-04 02:55:22
9026,490,125,5,2,295.8,2026-03-23 06:26:56
9027,106,44,1,2,666.9,2026-03-03 17:05:29
9028,397,153,4,1,128.59,2026-03-28 23:47:43
9029,996,261,2,3,1472.07,2025-12-12 16:48:18
9030,893,165,1,3,1295.13,2026-02-26 12:24:09
9031,12,52,1,4,1798.16,2025-11-06 18:45:58
9032,302,300,1,4,1790.32,2025-03-18 08:03:09
9033,100,137,4,2,84.38,2026-03-28 12:43:45
9034,507,145,1,1,50.33,2026-04-24 00:05:53
9035,175,88,5,4,533.64,2024-11-27 04:33:39
9036,545,271,3,2,773.14,2024-10-10 02:55:21
9037,957,112,2,1,57.76,2025-05-29 13:58:44
9038,816,8,4,2,587.56,2024-10-22 16:14:24
9039,243,237,5,2,85.36,2024-11-24 02:47:12
9040,379,96,5,1,434.89,2025-01-20 01:37:17
9041,662,117,1,2,183.62,2025-12-18 07:56:46
9042,662,12,2,4,1021.64,2024-10-12 16:43:08
9043,83,250,4,1,351.0,2024-06-07 15:27:20
9044,661,128,4,1,240.64,2025-07-14 20:31:02
9045,999,212,2,4,389.16,2025-09-18 04:45:39
9046,92,175,1,3,1189.23,2025-03-31 02:53:25
9047,687,56,1,1,37.53,2026-03-02 03:00:52
9048,428,35,3,1,243.01,2024-12-16 02:13:43
9049,568,105,2,4,359.92,2025-07-04 21:25:03
9050,163,267,3,1,420.86,2025-11-11 14:09:57
9051,279,75,3,1,54.22,2025-03-18 07:37:59
9052,861,127,2,3,921.45,2024-08-02 14:39:27
9053,585,137,2,4,168.76,2026-03-25 15:13:42
9054,759,149,4,1,437.11,2025-01-19 08:04:54
9055,923,63,2,4,759.16,2024-07-05 19:03:21
9056,63,294,5,4,319.08,2026-03-21 18:37:40
9057,659,88,4,1,133.41,2024-05-20 23:35:50
9058,612,215,5,2,224.16,2024-06-14 15:43:24
9059,507,49,3,3,459.9,2024-10-09 00:29:17
9060,502,229,4,3,1217.13,2024-07-25 09:32:26
9061,191,199,3,3,1024.29,2025-04-14 19:53:32
9062,49,115,5,3,902.16,2026-01-25 11:08:45
9063,771,216,3,2,928.48,2024-10-12 15:35:30
9064,421,225,4,1,439.34,2024-10-29 20:48:13
9065,14,121,4,3,261.93,2025-08-24 12:35:35
9066,703,166,3,1,230.3,2024-09-16 01:58:01
9067,943,124,1,4,155.12,2025-09-08 21:06:34
9068,869,271,1,4,1546.28,2024-05-24 15:46:42
9069,216,135,3,4,326.24,2024-10-07 11:48:49
9070,284,98,4,2,801.86,2025-11-18 19:15:58
9071,896,131,1,3,415.83,2025-07-02 05:22:44
9072,824,84,1,2,189.62,2024-11-27 13:20:03
9073,708,291,4,3,1162.65,2025-09-05 11:09:12
9074,975,254,5,1,7.55,2024-09-13 21:04:57
9075,251,150,4,1,321.28,2025-09-19 20:46:20
9076,132,285,5,3,251.01,2024-11-15 09:02:51
9077,916,227,4,2,889.86,2024-08-14 07:30:22
9078,884,58,3,2,539.12,2024-08-15 11:15:10
9079,478,122,5,1,96.26,2025-07-17 00:10:32
9080,615,250,5,4,1404.0,2025-10-25 21:55:41
9081,750,134,1,2,501.4,2025-11-09 07:41:50
9082,342,42,2,1,292.39,2024-11-19 17:28:51
9083,831,22,4,3,684.51,2024-09-29 19:05:01
9084,235,157,2,2,708.52,2025-09-24 03:58:19
9085,608,130,2,1,367.62,2025-09-24 10:10:23
9086,587,275,5,4,134.68,2025-06-03 13:58:15
9087,673,209,4,2,611.66,2024-06-26 03:15:12
9088,594,104,5,4,281.92,2024-06-01 22:13:11
9089,160,61,1,1,95.05,2026-04-03 08:42:40
9090,874,69,3,3,344.64,2025-09-04 05:08:36
9091,42,99,2,2,489.94,2025-05-23 15:31:41
9092,28,233,5,1,133.58,2024-05-22 10:16:41
9093,913,107,3,1,457.58,2025-07-24 12:27:32
9094,807,160,4,1,159.86,2025-08-16 05:35:16
9095,746,254,2,1,7.55,2024-06-17 11:01:21
9096,398,70,3,2,204.16,2025-12-20 06:58:40
9097,148,221,2,3,703.11,2025-05-09 05:05:15
9098,848,48,3,4,1993.8,2025-04-10 00:14:28
9099,292,172,4,3,669.93,2025-04-04 14:43:36
9100,682,44,3,3,1000.35,2024-10-27 08:27:21
9101,943,134,5,3,752.1,2025-05-11 05:47:18
9102,450,86,3,1,446.87,2025-05-04 09:44:51
9103,523,80,5,1,150.11,2024-05-11 01:18:02
9104,630,252,2,4,1923.4,2026-03-21 16:27:50
9105,245,153,1,4,514.36,2026-04-17 23:48:15
9106,458,186,3,1,23.61,2025-12-16 03:59:26
9107,769,113,5,2,145.52,2025-05-17 18:47:37
9108,459,226,4,1,140.11,2026-04-27 21:08:45
9109,531,112,4,1,57.76,2025-04-01 16:52:19
9110,948,159,4,1,286.13,2025-07-30 18:07:42
9111,324,93,5,3,1293.69,2024-10-16 06:46:23
9112,404,220,4,2,162.36,2025-03-09 20:44:47
9113,601,155,1,4,1975.6,2026-01-19 05:30:27
9114,193,99,1,3,734.91,2024-10-17 02:40:02
9115,536,281,5,4,149.92,2025-10-15 13:12:39
9116,523,205,1,4,1234.56,2025-07-16 14:02:52
9117,537,140,3,3,697.62,2024-05-20 05:47:12
9118,436,11,2,1,456.37,2025-05-13 11:45:39
9119,444,109,4,4,562.64,2025-11-09 22:54:30
9120,497,261,1,2,981.38,2025-04-04 16:08:52
9121,575,184,3,4,38.8,2025-01-21 01:47:18
9122,873,7,2,4,1918.96,2024-07-13 20:34:50
9123,166,103,3,4,1297.2,2024-07-18 21:52:47
9124,705,17,2,3,1065.24,2024-11-10 05:02:22
9125,598,103,2,2,648.6,2024-09-09 08:31:22
9126,38,213,1,2,827.94,2025-06-16 12:43:32
9127,426,247,1,1,355.64,2024-08-11 22:06:35
9128,506,107,3,1,457.58,2025-06-17 09:50:43
9129,607,195,2,2,241.28,2024-12-19 08:16:09
9130,331,5,4,4,1438.04,2026-01-31 12:02:39
9131,776,253,3,1,19.48,2024-07-11 07:34:00
9132,901,296,3,2,425.54,2024-10-01 02:36:04
9133,481,4,3,2,697.0,2025-01-24 12:24:26
9134,152,93,2,4,1724.92,2026-05-08 09:46:57
9135,649,90,1,3,413.07,2025-05-11 14:59:02
9136,258,6,5,2,352.24,2025-07-20 06:31:57
9137,156,263,2,4,1275.32,2024-05-11 23:50:43
9138,237,138,1,4,837.32,2025-12-11 22:17:22
9139,57,175,3,3,1189.23,2025-04-29 18:56:59
9140,918,119,3,4,778.6,2026-03-09 06:02:44
9141,265,258,4,1,379.53,2025-11-04 11:09:00
9142,827,231,3,2,96.12,2025-08-03 19:23:29
9143,239,70,1,4,408.32,2025-02-27 00:46:30
9144,974,193,1,2,361.08,2024-10-20 20:20:01
9145,156,146,3,1,72.73,2025-12-09 18:36:32
9146,379,194,5,3,1281.45,2025-04-24 00:03:03
9147,503,4,2,3,1045.5,2024-09-13 16:50:56
9148,517,226,4,3,420.33,2025-02-27 20:59:24
9149,175,236,2,4,236.76,2024-11-15 22:58:30
9150,518,285,1,1,83.67,2025-11-28 15:32:57
9151,257,59,5,1,203.38,2026-04-12 09:05:04
9152,819,216,3,3,1392.72,2025-06-30 23:37:53
9153,831,61,5,3,285.15,2024-12-20 03:42:33
9154,382,45,5,4,1951.56,2024-11-30 19:36:36
9155,221,95,3,4,1563.92,2025-12-02 16:53:40
9156,228,62,5,3,127.11,2025-01-11 16:24:46
9157,335,89,3,3,554.13,2025-11-23 20:26:32
9158,818,203,1,1,440.16,2025-04-15 20:57:38
9159,489,215,4,2,224.16,2024-11-29 18:37:28
9160,875,149,2,3,1311.33,2025-01-25 06:39:30
9161,341,192,5,2,13.32,2025-08-31 00:56:49
9162,507,252,4,2,961.7,2025-06-20 17:56:11
9163,558,261,2,2,981.38,2026-04-29 18:34:54
9164,582,2,5,4,1450.08,2025-10-23 11:18:20
9165,573,100,1,1,138.0,2025-10-15 01:02:46
9166,782,299,4,3,478.26,2025-07-23 04:03:43
9167,838,204,5,3,907.2,2024-09-16 05:30:03
9168,332,52,3,3,1348.62,2025-01-26 17:06:02
9169,686,100,1,3,414.0,2025-01-20 14:07:23
9170,392,61,4,1,95.05,2024-05-11 01:48:31
9171,408,7,5,3,1439.22,2025-11-22 04:30:23
9172,351,283,4,1,410.3,2026-02-13 15:23:22
9173,599,148,4,2,95.84,2025-07-28 07:08:44
9174,588,114,3,2,273.84,2025-01-04 03:03:10
9175,679,99,4,3,734.91,2025-08-12 11:32:59
9176,557,287,2,2,111.18,2025-07-30 18:58:30
9177,481,134,4,3,752.1,2024-07-04 16:35:47
9178,735,8,5,3,881.34,2025-03-20 06:59:31
9179,494,34,2,1,176.44,2025-01-04 21:49:22
9180,62,86,5,4,1787.48,2025-10-14 20:36:11
9181,577,297,3,2,964.88,2025-04-17 14:47:52
9182,628,116,5,3,955.14,2025-08-09 11:33:18
9183,357,50,3,2,76.4,2025-06-26 05:52:43
9184,336,79,4,4,299.36,2024-08-11 06:45:19
9185,891,37,3,1,21.26,2025-07-15 07:17:51
9186,699,201,3,4,1576.96,2025-05-24 07:32:25
9187,48,253,2,3,58.44,2024-06-21 10:51:58
9188,95,218,3,3,603.42,2024-09-16 03:35:29
9189,628,91,2,2,351.74,2026-02-07 06:39:58
9190,522,256,5,1,454.81,2024-12-07 11:53:53
9191,483,6,3,4,704.48,2025-01-15 08:46:34
9192,235,183,3,2,800.8,2024-10-06 23:14:56
9193,323,13,3,2,263.46,2025-07-19 03:32:49
9194,872,277,3,3,1485.36,2024-11-17 22:48:20
9195,621,166,2,3,690.9,2025-12-22 08:05:56
9196,204,43,3,1,113.95,2024-07-10 20:26:19
9197,729,158,2,3,1499.04,2024-06-12 06:04:12
9198,191,266,3,1,272.93,2025-07-09 17:25:34
9199,60,283,2,3,1230.9,2024-05-11 16:20:25
9200,429,62,4,1,42.37,2025-12-18 18:37:49
9201,63,260,3,2,93.26,2025-07-25 09:28:39
9202,880,101,3,4,1403.72,2026-01-02 12:59:14
9203,193,273,3,1,386.64,2026-02-09 01:46:32
9204,773,175,2,4,1585.64,2025-03-30 04:22:14
9205,216,247,5,3,1066.92,2025-03-31 15:03:05
9206,836,243,4,3,411.54,2024-10-30 23:17:40
9207,146,67,2,4,1437.64,2025-08-15 20:25:44
9208,637,117,3,1,91.81,2026-02-27 06:56:22
9209,435,226,4,3,420.33,2025-09-08 14:34:15
9210,588,273,5,1,386.64,2024-12-14 22:44:55
9211,707,284,1,4,1372.92,2025-10-19 14:11:26
9212,454,170,2,2,486.26,2025-07-14 11:00:55
9213,782,235,2,2,90.24,2025-02-01 14:23:49
9214,168,54,5,3,69.27,2024-07-09 22:45:51
9215,990,275,2,1,33.67,2026-04-16 13:00:07
9216,562,159,4,3,858.39,2025-04-15 15:41:50
9217,182,181,5,2,875.96,2026-01-27 19:55:20
9218,744,206,3,4,1491.84,2025-05-23 04:52:41
9219,50,146,2,1,72.73,2025-02-05 22:45:39
9220,16,85,2,4,1293.0,2025-09-06 10:50:34
9221,548,107,3,3,1372.74,2024-08-19 05:53:45
9222,337,298,5,4,562.96,2025-09-01 05:17:15
9223,985,187,4,2,631.24,2025-03-13 08:37:19
9224,185,289,2,1,413.83,2026-01-25 20:49:43
9225,565,177,5,2,887.12,2025-01-10 23:52:07
9226,503,77,4,3,1285.71,2026-03-02 02:27:53
9227,879,91,3,1,175.87,2025-03-21 09:31:38
9228,298,280,5,1,380.34,2025-02-05 10:01:55
9229,388,286,4,1,498.58,2025-03-15 06:43:03
9230,730,286,3,4,1994.32,2024-10-19 16:20:04
9231,240,214,1,4,134.52,2024-08-18 23:12:57
9232,734,189,5,4,1541.2,2025-04-17 20:06:22
9233,476,99,1,3,734.91,2025-06-01 23:05:01
9234,73,256,2,2,909.62,2025-11-21 13:47:21
9235,333,157,3,1,354.26,2025-03-23 00:19:25
9236,458,222,4,2,231.58,2025-02-25 01:04:03
9237,99,220,5,4,324.72,2024-08-31 08:31:24
9238,966,259,5,1,8.16,2026-01-27 02:55:15
9239,194,150,2,3,963.84,2024-06-02 03:50:59
9240,499,22,2,4,912.68,2025-06-13 20:43:02
9241,113,211,3,4,780.48,2024-12-10 18:46:48
9242,363,56,2,2,75.06,2026-03-19 23:08:00
9243,849,108,2,2,816.9,2025-03-18 01:35:41
9244,422,218,3,2,402.28,2025-01-20 16:48:33
9245,388,178,3,1,438.95,2025-08-04 01:18:56
9246,405,36,4,4,915.4,2025-05-23 21:43:53
9247,738,146,5,1,72.73,2025-04-03 13:52:01
9248,25,261,5,4,1962.76,2025-09-16 03:49:20
9249,185,174,1,4,1611.88,2024-08-31 19:14:53
9250,394,186,1,1,23.61,2024-08-19 07:51:48
9251,586,295,4,4,1467.92,2025-12-21 14:06:21
9252,972,172,2,4,893.24,2025-10-08 04:06:22
9253,575,189,2,3,1155.9,2025-12-22 15:19:20
9254,538,39,1,3,872.79,2024-08-21 23:02:13
9255,53,174,4,3,1208.91,2025-05-28 08:53:31
9256,790,188,4,1,139.49,2026-04-10 09:39:01
9257,331,214,1,1,33.63,2024-10-27 01:26:49
9258,683,122,2,2,192.52,2025-06-27 09:05:04
9259,159,86,4,2,893.74,2024-11-05 08:13:02
9260,645,79,3,2,149.68,2024-11-18 08:15:45
9261,315,238,4,4,141.8,2024-12-25 11:35:17
9262,452,53,3,3,710.31,2025-08-13 05:00:17
9263,246,164,2,3,1196.07,2025-12-13 08:06:17
9264,1,137,4,2,84.38,2026-02-02 19:44:34
9265,744,188,2,1,139.49,2024-12-27 09:38:41
9266,105,206,2,1,372.96,2024-07-31 16:13:52
9267,333,207,5,1,119.68,2024-08-07 02:20:51
9268,142,206,5,3,1118.88,2026-01-08 04:57:08
9269,928,197,4,3,1481.76,2024-08-29 16:04:51
9270,949,199,5,2,682.86,2025-03-04 21:02:18
9271,527,286,3,1,498.58,2025-11-02 11:02:47
9272,908,212,5,4,389.16,2025-05-11 01:50:37
9273,420,85,3,1,323.25,2024-11-23 11:18:29
9274,950,89,3,4,738.84,2025-09-30 14:52:10
9275,52,22,3,2,456.34,2025-12-18 03:24:29
9276,961,131,2,1,138.61,2024-11-12 01:08:33
9277,387,146,5,1,72.73,2025-06-26 02:04:14
9278,629,26,4,4,1742.4,2025-01-05 07:40:28
9279,12,294,4,1,79.77,2024-07-05 19:58:06
9280,681,53,5,4,947.08,2024-07-13 07:12:08
9281,128,76,5,2,988.84,2025-09-03 22:18:23
9282,915,48,4,3,1495.35,2024-07-29 03:12:11
9283,604,209,3,4,1223.32,2025-11-19 01:18:17
9284,541,176,3,3,1110.72,2026-01-09 17:49:02
9285,355,47,1,4,1724.04,2024-09-23 20:24:16
9286,688,255,4,1,170.88,2025-09-15 00:02:32
9287,147,298,5,3,422.22,2024-12-17 12:21:09
9288,332,188,4,3,418.47,2025-01-17 04:26:26
9289,209,75,4,3,162.66,2024-08-28 09:20:29
9290,757,7,5,2,959.48,2025-07-05 11:30:02
9291,13,226,2,2,280.22,2026-03-29 20:02:56
9292,380,180,5,4,1980.88,2026-03-13 06:22:58
9293,638,283,2,4,1641.2,2025-03-03 04:45:22
9294,702,16,3,1,396.09,2025-06-09 06:24:16
9295,16,269,1,2,756.16,2024-08-14 04:01:57
9296,69,52,1,4,1798.16,2024-09-12 03:54:01
9297,926,228,3,2,853.68,2026-03-11 00:51:56
9298,272,18,2,1,386.77,2024-09-26 02:12:57
9299,459,173,5,2,74.7,2024-12-28 00:37:58
9300,521,283,5,2,820.6,2024-05-30 17:01:46
9301,72,172,3,3,669.93,2024-07-02 07:29:36
9302,736,292,2,4,1315.92,2026-04-27 17:19:33
9303,409,298,5,4,562.96,2024-09-02 00:53:00
9304,335,118,3,2,839.72,2025-07-13 23:55:43
9305,461,161,1,4,1400.88,2024-05-31 14:02:46
9306,826,168,3,4,1307.32,2026-04-26 21:36:15
9307,528,130,2,2,735.24,2026-02-07 01:17:59
9308,751,10,1,2,947.82,2026-04-14 19:14:51
9309,820,184,1,1,9.7,2024-08-29 04:18:41
9310,214,158,2,4,1998.72,2026-02-03 09:40:12
9311,133,53,5,3,710.31,2025-02-15 14:20:00
9312,23,106,3,3,1029.54,2025-02-26 16:05:39
9313,460,138,2,4,837.32,2024-10-19 15:16:53
9314,673,208,5,2,839.44,2025-07-12 06:44:10
9315,338,155,4,3,1481.7,2025-05-19 01:41:36
